学校,文理科,招生省份,平均分数
徐州医学院,理科,山西,488.25
徐州医学院,理科,内蒙古,502.5
徐州医学院,文科,河南,512.25
徐州医学院,文科,广西,456.0
徐州医学院,文科,贵州,428.5
徐州医学院,文科,云南,446.0
徐州医学院,理科,西藏,412.0
徐州医学院,文科,青海,390.0
徐州医学院,文科,新疆,505.6666667
徐州医学院,文科,江西,531.0
南京中医药大学,文科,北京,522.6666667
南京中医药大学,文科,天津,514.5
南京中医药大学,文科,辽宁,494.5
南京中医药大学,理科,吉林,466.0
南京中医药大学,理科,上海,391.5
南京中医药大学,理科,江苏,356.6666667
南京中医药大学,文科,浙江,544.6666667
南京中医药大学,理科,安徽,571.0
南京中医药大学,文科,福建,534.0
南京中医药大学,文科,山东,579.3333333
南京中医药大学,理科,湖北,508.5
南京中医药大学,理科,湖南,539.0
南京中医药大学,文科,广东,531.0
南京中医药大学,理科,重庆,598.0
南京中医药大学,文科,四川,549.3333333
南京中医药大学,理科,陕西,540.5
南京中医药大学,理科,甘肃,482.0
南京中医药大学,理科,山西,466.0
南京中医药大学,文科,河南,542.0
南京中医药大学,理科,广西,537.6666667
南京中医药大学,理科,贵州,477.6666667
南京中医药大学,文科,西藏,507.0
南京中医药大学,理科,青海,344.0
南京中医药大学,理科,宁夏,451.5
南京中医药大学,文科,新疆,482.0
南京中医药大学,文科,江西,428.25
徐州师范大学,理科,辽宁,446.75
徐州师范大学,文科,上海,433.0
徐州师范大学,文科,江苏,337.0
徐州师范大学,理科,浙江,469.6666667
徐州师范大学,理科,安徽,515.5
徐州师范大学,文科,福建,422.5
徐州师范大学,文科,山东,473.0
徐州师范大学,文科,湖北,459.3333333
徐州师范大学,文科,湖南,476.75
徐州师范大学,文科,广东,479.5
徐州师范大学,文科,重庆,453.0
徐州师范大学,文科,陕西,450.0
徐州师范大学,理科,甘肃,428.0
徐州师范大学,文科,河北,487.75
徐州师范大学,理科,山西,402.5
徐州师范大学,理科,内蒙古,447.0
徐州师范大学,理科,河南,357.0
徐州师范大学,理科,海南,536.0
徐州师范大学,文科,广西,407.6666667
徐州师范大学,理科,贵州,423.5
徐州师范大学,理科,云南,452.5
徐州师范大学,理科,西藏,522.0
徐州师范大学,理科,宁夏,449.0
徐州师范大学,文科,新疆,304.0
徐州师范大学,理科,江西,500.0
淮阴师范学院,理科,吉林,495.0
淮阴师范学院,文科,黑龙江,465.5
淮阴师范学院,理科,上海,362.0
淮阴师范学院,理科,浙江,558.5
淮阴师范学院,文科,安徽,473.0
淮阴师范学院,文科,福建,472.0
淮阴师范学院,文科,山东,515.5
淮阴师范学院,理科,湖北,440.0
淮阴师范学院,文科,湖南,496.0
淮阴师范学院,理科,重庆,466.6666667
淮阴师范学院,文科,四川,466.6666667
淮阴师范学院,文科,甘肃,421.0
淮阴师范学院,文科,河北,486.5
淮阴师范学院,文科,河南,458.0
淮阴师范学院,理科,广西,418.3333333
淮阴师范学院,理科,贵州,340.0
淮阴师范学院,理科,西藏,483.0
淮阴师范学院,理科,宁夏,479.0
淮阴师范学院,文科,新疆,476.0
淮阴师范学院,文科,江西,471.5
盐城师范学院,理科,北京,444.6666667
盐城师范学院,文科,天津,416.3333333
盐城师范学院,理科,辽宁,435.5
盐城师范学院,文科,吉林,436.75
盐城师范学院,理科,黑龙江,421.0
盐城师范学院,理科,上海,345.0
盐城师范学院,文科,江苏,315.0
盐城师范学院,理科,浙江,471.25
盐城师范学院,文科,安徽,480.5
盐城师范学院,文科,福建,443.5
盐城师范学院,理科,山东,480.0
盐城师范学院,理科,湖北,445.25
盐城师范学院,文科,湖南,463.75
盐城师范学院,文科,广东,474.5
盐城师范学院,文科,重庆,444.6666667
盐城师范学院,理科,四川,471.0
盐城师范学院,文科,陕西,427.3333333
盐城师范学院,理科,甘肃,429.0
盐城师范学院,理科,河北,468.25
盐城师范学院,文科,山西,473.25
盐城师范学院,文科,内蒙古,397.0
盐城师范学院,理科,河南,460.25
盐城师范学院,理科,海南,554.75
盐城师范学院,文科,广西,426.25
盐城师范学院,理科,贵州,366.6666667
盐城师范学院,理科,云南,418.5
盐城师范学院,理科,西藏,415.0
盐城师范学院,文科,青海,342.25
盐城师范学院,理科,宁夏,399.5
盐城师范学院,理科,新疆,382.3333333
盐城师范学院,理科,江西,429.0
南京体育学院,文科,黑龙江,332.0
南京体育学院,理科,浙江,429.0
南京体育学院,理科,安徽,502.5
南京体育学院,理科,福建,440.0
南京体育学院,理科,山东,476.5
南京体育学院,理科,湖北,382.75
南京体育学院,理科,湖南,406.75
南京体育学院,理科,广东,443.0
南京体育学院,理科,重庆,441.0
南京体育学院,文科,四川,477.0
南京体育学院,理科,陕西,374.5
南京体育学院,理科,甘肃,348.0
南京体育学院,理科,河北,387.25
南京体育学院,理科,山西,369.5
南京体育学院,理科,内蒙古,284.75
南京体育学院,理科,河南,407.0
南京体育学院,理科,广西,329.0
南京体育学院,理科,贵州,314.0
南京体育学院,文科,云南,356.0
南京体育学院,文科,青海,304.6666667
南京体育学院,理科,宁夏,289.3333333
南京体育学院,理科,新疆,315.0
南京艺术学院,理科,江苏,325.0
常熟理工学院,文科,天津,430.0
常熟理工学院,文科,辽宁,521.0
常熟理工学院,文科,江苏,306.0
常熟理工学院,理科,浙江,471.0
常熟理工学院,文科,安徽,491.3333333
常熟理工学院,理科,福建,456.6666667
常熟理工学院,理科,山东,505.0
常熟理工学院,理科,湖北,466.5
常熟理工学院,理科,湖南,454.6666667
常熟理工学院,理科,广东,436.0
常熟理工学院,文科,重庆,468.6666667
常熟理工学院,文科,四川,492.0
常熟理工学院,文科,陕西,439.5
常熟理工学院,文科,甘肃,514.0
常熟理工学院,理科,河北,490.0
常熟理工学院,文科,河南,480.0
常熟理工学院,理科,广西,417.5
常熟理工学院,文科,西藏,530.0
常熟理工学院,理科,新疆,366.0
常熟理工学院,理科,江西,494.3333333
浙江工业大学,文科,北京,525.0
浙江工业大学,文科,天津,534.5
浙江工业大学,理科,辽宁,544.0
浙江工业大学,文科,吉林,547.0
浙江工业大学,理科,黑龙江,560.0
浙江工业大学,理科,上海,396.25
浙江工业大学,理科,江苏,348.0
浙江工业大学,理科,浙江,632.0
浙江工业大学,理科,安徽,613.0
浙江工业大学,理科,福建,582.0
浙江工业大学,理科,山东,604.0
浙江工业大学,理科,湖北,560.0
浙江工业大学,文科,湖南,565.5
浙江工业大学,文科,广东,535.5
浙江工业大学,理科,重庆,562.5
浙江工业大学,文科,四川,561.5
浙江工业大学,理科,陕西,538.5
浙江工业大学,文科,甘肃,512.0
浙江工业大学,文科,河北,585.0
浙江工业大学,文科,山西,537.0
浙江工业大学,理科,内蒙古,519.0
浙江工业大学,理科,河南,571.0
浙江工业大学,理科,海南,642.0
浙江工业大学,文科,广西,523.5
浙江工业大学,文科,云南,503.0
浙江工业大学,理科,西藏,548.5
浙江工业大学,文科,青海,446.0
浙江工业大学,文科,宁夏,482.0
浙江工业大学,理科,新疆,489.5
浙江工业大学,理科,江西,580.0
浙江理工大学,理科,北京,515.75
浙江理工大学,文科,天津,526.0
浙江理工大学,文科,辽宁,543.6666667
浙江理工大学,文科,吉林,522.5
浙江理工大学,文科,黑龙江,550.5
浙江理工大学,文科,上海,379.75
浙江理工大学,理科,江苏,341.25
浙江理工大学,文科,浙江,622.0
浙江理工大学,理科,安徽,572.0
浙江理工大学,理科,福建,556.5
浙江理工大学,理科,山东,597.5
浙江理工大学,理科,湖北,550.0
浙江理工大学,理科,湖南,546.0
浙江理工大学,文科,广东,551.0
浙江理工大学,文科,重庆,530.3333333
浙江理工大学,理科,陕西,526.6666667
浙江理工大学,文科,甘肃,503.0
浙江理工大学,理科,河北,564.5
浙江理工大学,文科,山西,511.5
浙江理工大学,理科,内蒙古,491.0
浙江理工大学,理科,河南,551.0
浙江理工大学,文科,海南,658.5
浙江理工大学,文科,广西,519.3333333
浙江理工大学,理科,贵州,465.0
浙江理工大学,理科,云南,521.5
浙江理工大学,理科,西藏,569.0
浙江理工大学,理科,宁夏,548.0
浙江理工大学,理科,江西,557.5
浙江海洋学院,理科,北京,646.0
浙江海洋学院,文科,辽宁,659.0
浙江海洋学院,理科,上海,355.5
浙江海洋学院,文科,江苏,349.5
浙江海洋学院,理科,浙江,663.0
浙江海洋学院,文科,山东,689.0
浙江海洋学院,理科,湖北,576.5
浙江海洋学院,理科,湖南,554.6666667
浙江海洋学院,理科,广东,504.6666667
浙江海洋学院,理科,重庆,479.5
浙江海洋学院,文科,陕西,522.6666667
浙江海洋学院,理科,甘肃,461.5
浙江海洋学院,文科,内蒙古,449.0
浙江海洋学院,理科,广西,446.0
浙江海洋学院,理科,云南,435.0
浙江海洋学院,理科,西藏,535.5
浙江海洋学院,文科,青海,407.5
浙江海洋学院,理科,新疆,472.0
浙江海洋学院,理科,江西,525.6666667
浙江林学院,文科,辽宁,436.0
浙江林学院,文科,黑龙江,518.0
浙江林学院,文科,上海,405.0
浙江林学院,文科,江苏,287.0
浙江林学院,理科,浙江,468.75
浙江林学院,文科,安徽,439.5
浙江林学院,理科,福建,430.0
浙江林学院,文科,山东,542.0
浙江林学院,文科,湖北,510.0
浙江林学院,文科,湖南,381.75
浙江林学院,文科,广东,517.0
浙江林学院,理科,重庆,514.0
浙江林学院,理科,四川,539.0
浙江林学院,文科,陕西,490.0
浙江林学院,理科,河北,526.0
浙江林学院,文科,山西,511.0
浙江林学院,文科,内蒙古,382.0
浙江林学院,文科,河南,398.3333333
浙江林学院,理科,海南,579.0
浙江林学院,文科,广西,425.0
浙江林学院,理科,贵州,449.0
浙江林学院,文科,江西,430.75
温州医科大学,文科,北京,534.25
温州医科大学,文科,天津,554.0
温州医科大学,理科,辽宁,490.3333333
温州医科大学,文科,吉林,482.3333333
温州医科大学,理科,黑龙江,487.3333333
温州医科大学,文科,上海,398.6666667
温州医科大学,理科,江苏,324.0
温州医科大学,文科,浙江,643.0
温州医科大学,理科,安徽,524.0
温州医科大学,理科,福建,568.0
温州医科大学,文科,山东,611.5
温州医科大学,文科,湖北,562.0
温州医科大学,理科,湖南,507.0
温州医科大学,理科,广东,577.0
温州医科大学,理科,重庆,515.0
温州医科大学,文科,四川,475.3333333
温州医科大学,理科,陕西,520.6666667
温州医科大学,理科,甘肃,512.6666667
温州医科大学,文科,山西,528.0
温州医科大学,理科,内蒙古,474.0
温州医科大学,理科,河南,545.3333333
温州医科大学,理科,贵州,474.5
温州医科大学,理科,云南,493.3333333
温州医科大学,理科,西藏,578.5
温州医科大学,文科,新疆,518.0
温州医科大学,文科,江西,584.0
浙江中医药大学,文科,辽宁,520.0
浙江中医药大学,理科,江苏,331.0
浙江中医药大学,理科,浙江,636.0
浙江中医药大学,理科,安徽,514.5
浙江中医药大学,文科,福建,503.5
浙江中医药大学,文科,山东,535.0
浙江中医药大学,文科,湖北,494.5
浙江中医药大学,文科,湖南,499.6666667
浙江中医药大学,文科,广东,506.0
浙江中医药大学,文科,陕西,478.6666667
浙江中医药大学,理科,山西,482.0
浙江中医药大学,文科,河南,503.5
浙江中医药大学,文科,广西,460.3333333
浙江中医药大学,文科,贵州,391.0
浙江中医药大学,理科,新疆,461.5
浙江中医药大学,文科,江西,501.0
浙江师范大学,理科,北京,482.25
浙江师范大学,理科,天津,460.0
浙江师范大学,理科,辽宁,528.0
浙江师范大学,文科,吉林,541.0
浙江师范大学,文科,黑龙江,545.0
浙江师范大学,文科,上海,397.25
浙江师范大学,理科,江苏,355.0
浙江师范大学,理科,浙江,621.5
浙江师范大学,理科,安徽,587.5
浙江师范大学,理科,福建,565.0
浙江师范大学,理科,山东,589.0
浙江师范大学,文科,湖北,549.0
浙江师范大学,文科,湖南,564.5
浙江师范大学,文科,广东,532.3333333
浙江师范大学,文科,重庆,566.3333333
浙江师范大学,理科,四川,590.0
浙江师范大学,理科,陕西,525.3333333
浙江师范大学,文科,甘肃,478.0
浙江师范大学,理科,河北,586.0
浙江师范大学,理科,山西,527.3333333
浙江师范大学,文科,内蒙古,536.3333333
浙江师范大学,理科,河南,569.3333333
浙江师范大学,文科,海南,596.0
浙江师范大学,理科,广西,505.0
浙江师范大学,理科,贵州,562.0
浙江师范大学,文科,云南,553.0
浙江师范大学,文科,西藏,542.75
浙江师范大学,理科,青海,450.0
浙江师范大学,理科,宁夏,486.0
浙江师范大学,理科,新疆,480.0
浙江师范大学,文科,江西,564.0
杭州师范大学,文科,北京,445.0
杭州师范大学,理科,天津,449.6
杭州师范大学,理科,辽宁,513.5
杭州师范大学,理科,吉林,465.6
杭州师范大学,文科,黑龙江,472.0
杭州师范大学,文科,上海,380.5
杭州师范大学,理科,江苏,331.0
杭州师范大学,理科,浙江,611.0
杭州师范大学,文科,安徽,555.0
杭州师范大学,文科,山东,536.6666667
杭州师范大学,理科,湖北,508.4
杭州师范大学,理科,湖南,515.0
杭州师范大学,文科,广东,509.0
杭州师范大学,理科,重庆,529.0
杭州师范大学,文科,四川,491.0
杭州师范大学,文科,陕西,484.5
杭州师范大学,理科,甘肃,489.0
杭州师范大学,理科,河北,557.0
杭州师范大学,理科,山西,496.0
杭州师范大学,文科,内蒙古,438.6
杭州师范大学,理科,河南,550.0
杭州师范大学,文科,海南,581.0
杭州师范大学,文科,广西,471.0
杭州师范大学,文科,云南,445.0
杭州师范大学,理科,西藏,549.0
杭州师范大学,文科,宁夏,430.0
杭州师范大学,文科,新疆,481.0
杭州师范大学,理科,江西,538.0
湖州师范学院,理科,辽宁,440.0
湖州师范学院,理科,吉林,419.5
湖州师范学院,理科,黑龙江,439.0
湖州师范学院,理科,上海,371.25
湖州师范学院,文科,江苏,310.0
湖州师范学院,理科,浙江,601.0
湖州师范学院,文科,安徽,496.0
湖州师范学院,文科,福建,487.0
湖州师范学院,文科,山东,497.0
湖州师范学院,理科,湖北,466.5
湖州师范学院,文科,湖南,468.0
湖州师范学院,理科,广东,495.0
湖州师范学院,文科,重庆,476.0
湖州师范学院,文科,四川,538.5
湖州师范学院,文科,陕西,434.6666667
湖州师范学院,文科,甘肃,423.3333333
湖州师范学院,理科,河北,493.5
湖州师范学院,理科,山西,447.0
湖州师范学院,文科,内蒙古,382.0
湖州师范学院,文科,河南,475.5
湖州师范学院,理科,广西,430.6666667
湖州师范学院,理科,贵州,351.0
湖州师范学院,理科,宁夏,488.0
湖州师范学院,文科,江西,502.0
绍兴文理学院,理科,天津,439.5
绍兴文理学院,理科,辽宁,454.5
绍兴文理学院,理科,吉林,416.0
绍兴文理学院,文科,黑龙江,458.0
绍兴文理学院,理科,江苏,315.5
绍兴文理学院,理科,浙江,599.0
绍兴文理学院,文科,安徽,498.5
